MONTH,REGION,COUNTRYOFRESIDENCE,OVERNIGHTSTAYS
01/03/2022,Eastern Switzerland,Austria,2896
01/03/2022,Eastern Switzerland,United Kingdom,925
01/03/2022,Eastern Switzerland,Irland,162
01/03/2022,Eastern Switzerland,Netherlands,1406
01/03/2022,Eastern Switzerland,Belgium,483
01/03/2022,Eastern Switzerland,Luxembourg,117
01/03/2022,Eastern Switzerland,Denmark,224
01/03/2022,Eastern Switzerland,Sweden,197
01/03/2022,Eastern Switzerland,Norway,115
01/03/2022,Eastern Switzerland,Finland,108
01/03/2022,Eastern Switzerland,Spain,400
01/03/2022,Eastern Switzerland,Portugal,117
01/03/2022,Eastern Switzerland,Greece,83
01/03/2022,Eastern Switzerland,Turkey,148
01/03/2022,Eastern Switzerland,Other European countries,381
01/03/2022,Eastern Switzerland,Liechtenstein,296
01/03/2022,Eastern Switzerland,Iceland,6
01/03/2022,Eastern Switzerland,Poland,827
01/03/2022,Eastern Switzerland,Hungary,273
01/03/2022,Eastern Switzerland,Belarus,9
01/03/2022,Eastern Switzerland,Bulgaria,68
01/03/2022,Eastern Switzerland,Malta,4
01/03/2022,Eastern Switzerland,Cyprus,12
01/03/2022,Eastern Switzerland,Chile,5
01/03/2022,Eastern Switzerland,United States,994
01/03/2022,Eastern Switzerland,Canada,143
01/03/2022,Eastern Switzerland,Mexico,48
01/03/2022,Eastern Switzerland,Brazil,124
01/03/2022,Eastern Switzerland,Argentina,10
01/03/2022,Eastern Switzerland,"Central America, Caribbean",0
01/03/2022,Eastern Switzerland,Other South American countries,34
01/03/2022,Eastern Switzerland,Other Central American countries,279
01/03/2022,Eastern Switzerland,Egypt,19
01/03/2022,Eastern Switzerland,Other North African countries,39
01/03/2022,Eastern Switzerland,South Africa,112
01/03/2022,Eastern Switzerland,Other African countries,174
01/03/2022,Eastern Switzerland,Bahrain,0
01/03/2022,Eastern Switzerland,Israel,191
01/03/2022,Eastern Switzerland,India,215
01/03/2022,Eastern Switzerland,Japan,60
01/03/2022,Eastern Switzerland,Other South-East Asian countries,69
01/03/2022,Eastern Switzerland,Qatar,105
01/03/2022,Eastern Switzerland,Kuwait,36
01/03/2022,Eastern Switzerland,Australia,149
01/03/2022,Eastern Switzerland,"Australia, New Zealand, Oceania",0
01/03/2022,Eastern Switzerland,China,112
01/03/2022,Eastern Switzerland,Gulf States,0
01/03/2022,Eastern Switzerland,Hong Kong,39
01/03/2022,Eastern Switzerland,Indonesia,13
01/03/2022,Eastern Switzerland,South Korea,18
01/03/2022,Eastern Switzerland,Malaysia,114
01/03/2022,Eastern Switzerland,Philippines,17
01/03/2022,Eastern Switzerland,"New Zealand, Oceania",7
01/03/2022,Eastern Switzerland,Singapore,206
01/03/2022,Eastern Switzerland,Oman,0
01/03/2022,Eastern Switzerland,Taiwan (Chinese Taipei),61
01/03/2022,Eastern Switzerland,Thailand,73
01/03/2022,Eastern Switzerland,Other West Asian countries,129
01/03/2022,Eastern Switzerland,Estonia,14
01/03/2022,Eastern Switzerland,Latvia,27
01/03/2022,Eastern Switzerland,Lithuania,47
01/03/2022,Eastern Switzerland,Saudi Arabia,78
01/03/2022,Eastern Switzerland,United Arab Emirates,148
01/03/2022,Eastern Switzerland,Serbia and Montenegro,0
01/03/2022,Eastern Switzerland,Croatia,188
01/03/2022,Eastern Switzerland,Romania,505
01/03/2022,Eastern Switzerland,Russia,137
01/03/2022,Eastern Switzerland,Slovakia,179
01/03/2022,Eastern Switzerland,Slovenia,127
01/03/2022,Eastern Switzerland,Czechia,332
01/03/2022,Eastern Switzerland,Ukraine,119
01/03/2022,Eastern Switzerland,Serbia,121
01/03/2022,Zurich Region,Switzerland,166737
01/03/2022,Zurich Region,Baltic States,0
01/03/2022,Zurich Region,Germany,48629
01/03/2022,Zurich Region,France,9530
01/03/2022,Zurich Region,Italy,9604
01/03/2022,Zurich Region,Austria,6019
01/03/2022,Zurich Region,United Kingdom,15032
01/03/2022,Zurich Region,Irland,1730
01/03/2022,Zurich Region,Netherlands,5614
01/03/2022,Zurich Region,Belgium,2372
01/03/2022,Zurich Region,Luxembourg,642
01/03/2022,Zurich Region,Denmark,1429
01/03/2022,Zurich Region,Sweden,2225
01/03/2022,Zurich Region,Norway,950
01/03/2022,Zurich Region,Finland,1246
01/03/2022,Zurich Region,Spain,6513
01/03/2022,Zurich Region,Portugal,1688
01/03/2022,Zurich Region,Greece,2016
01/03/2022,Zurich Region,Turkey,1581
01/03/2022,Zurich Region,Other European countries,1372
01/03/2022,Zurich Region,Liechtenstein,294
01/03/2022,Zurich Region,Iceland,189
01/03/2022,Zurich Region,Poland,2572
01/03/2022,Zurich Region,Hungary,1405
01/03/2022,Zurich Region,Belarus,145
01/03/2022,Zurich Region,Bulgaria,855
01/03/2022,Zurich Region,Malta,424
01/03/2022,Zurich Region,Cyprus,389
01/03/2022,Zurich Region,Chile,198
01/03/2022,Zurich Region,United States,28185
01/03/2022,Zurich Region,Canada,2586
01/03/2022,Zurich Region,Mexico,761
01/03/2022,Zurich Region,Brazil,3802
01/03/2022,Zurich Region,Argentina,394
01/03/2022,Zurich Region,"Central America, Caribbean",0
01/03/2022,Zurich Region,Other South American countries,1105
01/03/2022,Zurich Region,Other Central American countries,803
01/03/2022,Zurich Region,Egypt,474
01/03/2022,Zurich Region,Other North African countries,303
01/03/2022,Zurich Region,South Africa,681
01/03/2022,Zurich Region,Other African countries,592
01/03/2022,Zurich Region,Bahrain,80
01/03/2022,Zurich Region,Israel,2827
01/03/2022,Zurich Region,India,4031
01/03/2022,Zurich Region,Japan,760
01/03/2022,Zurich Region,Other South-East Asian countries,1162
01/03/2022,Zurich Region,Qatar,1572
01/03/2022,Zurich Region,Kuwait,376
01/03/2022,Zurich Region,Australia,1685
01/03/2022,Zurich Region,"Australia, New Zealand, Oceania",0
01/03/2022,Zurich Region,China,1481
01/03/2022,Zurich Region,Gulf States,0
01/03/2022,Zurich Region,Hong Kong,544
01/03/2022,Zurich Region,Indonesia,1190
01/03/2022,Zurich Region,South Korea,470
01/03/2022,Zurich Region,Malaysia,1079
01/03/2022,Zurich Region,Philippines,261
01/03/2022,Zurich Region,"New Zealand, Oceania",350
01/03/2022,Zurich Region,Singapore,3825
01/03/2022,Zurich Region,Oman,173
01/03/2022,Zurich Region,Taiwan (Chinese Taipei),113
01/03/2022,Zurich Region,Thailand,1812
01/03/2022,Zurich Region,Other West Asian countries,1303
01/03/2022,Zurich Region,Estonia,407
01/03/2022,Zurich Region,Latvia,334
01/03/2022,Zurich Region,Lithuania,394
01/03/2022,Zurich Region,Saudi Arabia,1651
01/03/2022,Zurich Region,United Arab Emirates,5097
01/03/2022,Zurich Region,Serbia and Montenegro,0
01/03/2022,Zurich Region,Croatia,601
01/03/2022,Zurich Region,Romania,1983
01/03/2022,Zurich Region,Russia,1637
01/03/2022,Zurich Region,Slovakia,704
01/03/2022,Zurich Region,Slovenia,510
01/03/2022,Zurich Region,Czechia,1230
01/03/2022,Zurich Region,Ukraine,680
01/03/2022,Zurich Region,Serbia,788
01/03/2022,Lucerne / Lake Lucerne,Switzerland,149677
01/03/2022,Lucerne / Lake Lucerne,Baltic States,0
01/03/2022,Lucerne / Lake Lucerne,Germany,21668
01/03/2022,Lucerne / Lake Lucerne,France,3549
01/03/2022,Lucerne / Lake Lucerne,Italy,2896
01/03/2022,Lucerne / Lake Lucerne,Austria,1626
01/03/2022,Lucerne / Lake Lucerne,United Kingdom,5850
01/03/2022,Lucerne / Lake Lucerne,Irland,479
01/03/2022,Lucerne / Lake Lucerne,Netherlands,4214
01/03/2022,Lucerne / Lake Lucerne,Belgium,2303
01/03/2022,Lucerne / Lake Lucerne,Luxembourg,408
01/03/2022,Lucerne / Lake Lucerne,Denmark,596
01/03/2022,Lucerne / Lake Lucerne,Sweden,4542
01/03/2022,Lucerne / Lake Lucerne,Norway,639
01/03/2022,Lucerne / Lake Lucerne,Finland,458
01/03/2022,Lucerne / Lake Lucerne,Spain,990
01/03/2022,Lucerne / Lake Lucerne,Portugal,546
01/03/2022,Lucerne / Lake Lucerne,Greece,306
01/03/2022,Lucerne / Lake Lucerne,Turkey,193
01/03/2022,Lucerne / Lake Lucerne,Other European countries,479
01/03/2022,Lucerne / Lake Lucerne,Liechtenstein,195
01/03/2022,Lucerne / Lake Lucerne,Iceland,320
01/03/2022,Lucerne / Lake Lucerne,Poland,844
01/03/2022,Lucerne / Lake Lucerne,Hungary,370
01/03/2022,Lucerne / Lake Lucerne,Belarus,20
01/03/2022,Lucerne / Lake Lucerne,Bulgaria,143
01/03/2022,Lucerne / Lake Lucerne,Malta,93
01/03/2022,Lucerne / Lake Lucerne,Cyprus,56
01/03/2022,Lucerne / Lake Lucerne,Chile,66
01/03/2022,Lucerne / Lake Lucerne,United States,9101
01/03/2022,Lucerne / Lake Lucerne,Canada,468
01/03/2022,Lucerne / Lake Lucerne,Mexico,386
01/03/2022,Lucerne / Lake Lucerne,Brazil,1253
01/03/2022,Lucerne / Lake Lucerne,Argentina,92
01/03/2022,Lucerne / Lake Lucerne,"Central America, Caribbean",0
01/03/2022,Lucerne / Lake Lucerne,Other South American countries,161
01/03/2022,Lucerne / Lake Lucerne,Other Central American countries,145
01/03/2022,Lucerne / Lake Lucerne,Egypt,132
01/03/2022,Lucerne / Lake Lucerne,Other North African countries,51
01/03/2022,Lucerne / Lake Lucerne,South Africa,232
01/03/2022,Lucerne / Lake Lucerne,Other African countries,2573
01/03/2022,Lucerne / Lake Lucerne,Bahrain,15
01/03/2022,Lucerne / Lake Lucerne,Israel,738
01/03/2022,Lucerne / Lake Lucerne,India,1352
01/03/2022,Lucerne / Lake Lucerne,Japan,70
01/03/2022,Lucerne / Lake Lucerne,Other South-East Asian countries,240
01/03/2022,Lucerne / Lake Lucerne,Qatar,698
01/03/2022,Lucerne / Lake Lucerne,Kuwait,292
01/03/2022,Lucerne / Lake Lucerne,Australia,407
01/03/2022,Lucerne / Lake Lucerne,"Australia, New Zealand, Oceania",0
01/03/2022,Lucerne / Lake Lucerne,China,277
01/03/2022,Lucerne / Lake Lucerne,Gulf States,0
01/03/2022,Lucerne / Lake Lucerne,Hong Kong,170
01/03/2022,Lucerne / Lake Lucerne,Indonesia,384
01/03/2022,Lucerne / Lake Lucerne,South Korea,216
01/03/2022,Lucerne / Lake Lucerne,Malaysia,472
01/03/2022,Lucerne / Lake Lucerne,Philippines,29
01/03/2022,Lucerne / Lake Lucerne,"New Zealand, Oceania",49
01/03/2022,Lucerne / Lake Lucerne,Singapore,1018
01/03/2022,Lucerne / Lake Lucerne,Oman,75
01/03/2022,Lucerne / Lake Lucerne,Taiwan (Chinese Taipei),32
01/03/2022,Lucerne / Lake Lucerne,Thailand,700
01/03/2022,Lucerne / Lake Lucerne,Other West Asian countries,116
01/03/2022,Lucerne / Lake Lucerne,Estonia,323
01/03/2022,Lucerne / Lake Lucerne,Latvia,97
01/03/2022,Lucerne / Lake Lucerne,Lithuania,57
01/03/2022,Lucerne / Lake Lucerne,Saudi Arabia,512
01/03/2022,Lucerne / Lake Lucerne,United Arab Emirates,1810
01/03/2022,Lucerne / Lake Lucerne,Serbia and Montenegro,0
01/03/2022,Lucerne / Lake Lucerne,Croatia,156
01/03/2022,Lucerne / Lake Lucerne,Romania,596
01/03/2022,Lucerne / Lake Lucerne,Russia,578
01/03/2022,Lucerne / Lake Lucerne,Slovakia,151
01/03/2022,Lucerne / Lake Lucerne,Slovenia,88
01/03/2022,Lucerne / Lake Lucerne,Czechia,271
01/03/2022,Lucerne / Lake Lucerne,Ukraine,252
01/03/2022,Lucerne / Lake Lucerne,Serbia,85
01/03/2022,Basel Region,Switzerland,48885
01/03/2022,Basel Region,Baltic States,0
01/03/2022,Basel Region,Germany,13973
01/03/2022,Basel Region,France,3855
01/03/2022,Basel Region,Italy,2564
01/03/2022,Basel Region,Austria,1122
01/03/2022,Basel Region,United Kingdom,3771
01/03/2022,Basel Region,Irland,444
01/03/2022,Basel Region,Netherlands,2576
01/03/2022,Basel Region,Belgium,1065
01/03/2022,Basel Region,Luxembourg,271
01/03/2022,Basel Region,Denmark,613
01/03/2022,Basel Region,Sweden,420
01/03/2022,Basel Region,Norway,97
01/03/2022,Basel Region,Finland,66
01/03/2022,Basel Region,Spain,1894
01/03/2022,Basel Region,Portugal,406
01/03/2022,Basel Region,Greece,398
01/03/2022,Basel Region,Turkey,375
01/03/2022,Basel Region,Other European countries,249
01/03/2022,Basel Region,Liechtenstein,92
01/03/2022,Basel Region,Iceland,19
01/03/2022,Basel Region,Poland,531
01/03/2022,Basel Region,Hungary,397
01/03/2022,Basel Region,Belarus,5
01/03/2022,Basel Region,Bulgaria,399
01/03/2022,Basel Region,Malta,19
01/03/2022,Basel Region,Cyprus,26
01/03/2022,Basel Region,Chile,65
01/03/2022,Basel Region,United States,5204
01/03/2022,Basel Region,Canada,354
01/03/2022,Basel Region,Mexico,117
01/03/2022,Basel Region,Brazil,469
01/03/2022,Basel Region,Argentina,51
01/03/2022,Basel Region,"Central America, Caribbean",0
01/03/2022,Basel Region,Other South American countries,100
01/03/2022,Basel Region,Other Central American countries,99
01/03/2022,Basel Region,Egypt,19
01/03/2022,Basel Region,Other North African countries,128
01/03/2022,Basel Region,South Africa,37
01/03/2022,Basel Region,Other African countries,299
01/03/2022,Basel Region,Bahrain,24
01/03/2022,Basel Region,Israel,687
01/03/2022,Basel Region,India,999
01/03/2022,Basel Region,Japan,206
01/03/2022,Basel Region,Other South-East Asian countries,202
01/03/2022,Basel Region,Qatar,125
01/03/2022,Basel Region,Kuwait,4
01/03/2022,Basel Region,Australia,215
01/03/2022,Basel Region,"Australia, New Zealand, Oceania",0
01/03/2022,Basel Region,China,428
01/03/2022,Basel Region,Gulf States,0
01/03/2022,Basel Region,Hong Kong,86
01/03/2022,Basel Region,Indonesia,273
01/03/2022,Basel Region,South Korea,92
01/03/2022,Basel Region,Malaysia,427
01/03/2022,Basel Region,Philippines,111
01/03/2022,Basel Region,"New Zealand, Oceania",49
01/03/2022,Basel Region,Singapore,263
01/03/2022,Basel Region,Oman,5
01/03/2022,Basel Region,Taiwan (Chinese Taipei),28
01/03/2022,Basel Region,Thailand,100
01/03/2022,Basel Region,Other West Asian countries,167
01/03/2022,Basel Region,Estonia,115
01/03/2022,Basel Region,Latvia,26
01/03/2022,Basel Region,Lithuania,82
01/03/2022,Basel Region,Saudi Arabia,61
01/03/2022,Basel Region,United Arab Emirates,147
01/03/2022,Basel Region,Serbia and Montenegro,0
01/03/2022,Basel Region,Croatia,130
01/03/2022,Basel Region,Romania,635
01/03/2022,Basel Region,Russia,320
01/03/2022,Basel Region,Slovakia,114
01/03/2022,Basel Region,Slovenia,99
01/03/2022,Basel Region,Czechia,307
01/03/2022,Basel Region,Ukraine,78
01/03/2022,Basel Region,Serbia,104
01/03/2022,Bern Region,Switzerland,230922
01/03/2022,Bern Region,Baltic States,0
01/03/2022,Bern Region,Germany,33868
01/03/2022,Bern Region,France,8865
01/03/2022,Bern Region,Italy,3365
01/03/2022,Bern Region,Austria,2079
01/03/2022,Bern Region,United Kingdom,19598
01/03/2022,Bern Region,Irland,825
01/03/2022,Bern Region,Netherlands,12545
01/03/2022,Bern Region,Belgium,5856
01/03/2022,Bern Region,Luxembourg,1194
01/03/2022,Bern Region,Denmark,869
01/03/2022,Bern Region,Sweden,1993
01/03/2022,Bern Region,Norway,903
01/03/2022,Bern Region,Finland,587
01/03/2022,Bern Region,Spain,1507
01/03/2022,Bern Region,Portugal,682
01/03/2022,Bern Region,Greece,384
01/03/2022,Bern Region,Turkey,264
01/03/2022,Bern Region,Other European countries,358
01/03/2022,Bern Region,Liechtenstein,297
01/03/2022,Bern Region,Iceland,52
01/03/2022,Bern Region,Poland,984
01/03/2022,Bern Region,Hungary,439
01/03/2022,Bern Region,Belarus,14
01/03/2022,Bern Region,Bulgaria,58
01/03/2022,Bern Region,Malta,78
01/03/2022,Bern Region,Cyprus,117
01/03/2022,Bern Region,Chile,109
01/03/2022,Bern Region,United States,8791
01/03/2022,Bern Region,Canada,674
01/03/2022,Bern Region,Mexico,465
01/03/2022,Bern Region,Brazil,1682
01/03/2022,Bern Region,Argentina,223
01/03/2022,Bern Region,"Central America, Caribbean",0
01/03/2022,Bern Region,Other South American countries,254
01/03/2022,Bern Region,Other Central American countries,294
01/03/2022,Bern Region,Egypt,114
01/03/2022,Bern Region,Other North African countries,129
01/03/2022,Bern Region,South Africa,284
01/03/2022,Bern Region,Other African countries,365
01/03/2022,Bern Region,Bahrain,78
01/03/2022,Bern Region,Israel,1051
01/03/2022,Bern Region,India,2207
01/03/2022,Bern Region,Japan,227
01/03/2022,Bern Region,Other South-East Asian countries,304
01/03/2022,Bern Region,Qatar,457
01/03/2022,Bern Region,Kuwait,389
01/03/2022,Bern Region,Australia,536
01/03/2022,Bern Region,"Australia, New Zealand, Oceania",0
01/03/2022,Bern Region,China,496
01/03/2022,Bern Region,Gulf States,0
01/03/2022,Bern Region,Hong Kong,171
01/03/2022,Bern Region,Indonesia,483
01/03/2022,Bern Region,South Korea,603
01/03/2022,Bern Region,Malaysia,1039
01/03/2022,Bern Region,Philippines,92
01/03/2022,Bern Region,"New Zealand, Oceania",42
01/03/2022,Bern Region,Singapore,1751
01/03/2022,Bern Region,Oman,123
01/03/2022,Bern Region,Taiwan (Chinese Taipei),33
01/03/2022,Bern Region,Thailand,1402
01/03/2022,Bern Region,Other West Asian countries,271
01/03/2022,Bern Region,Estonia,483
01/03/2022,Bern Region,Latvia,96
01/03/2022,Bern Region,Lithuania,110
01/03/2022,Bern Region,Saudi Arabia,1819
01/03/2022,Bern Region,United Arab Emirates,2534
01/03/2022,Bern Region,Serbia and Montenegro,0
01/03/2022,Bern Region,Croatia,137
01/03/2022,Bern Region,Romania,435
01/03/2022,Bern Region,Russia,116
01/03/2022,Bern Region,Slovakia,250
01/03/2022,Bern Region,Slovenia,163
01/03/2022,Bern Region,Czechia,744
01/03/2022,Bern Region,Ukraine,284
01/03/2022,Bern Region,Serbia,96
01/03/2022,Jura & Three-Lakes,Switzerland,23949
01/03/2022,Jura & Three-Lakes,Baltic States,0
01/03/2022,Jura & Three-Lakes,Germany,2571
01/03/2022,Jura & Three-Lakes,France,3559
01/03/2022,Jura & Three-Lakes,Italy,1935
01/03/2022,Jura & Three-Lakes,Austria,287
01/03/2022,Jura & Three-Lakes,United Kingdom,386
01/03/2022,Jura & Three-Lakes,Irland,108
01/03/2022,Jura & Three-Lakes,Netherlands,223
01/03/2022,Jura & Three-Lakes,Belgium,448
01/03/2022,Jura & Three-Lakes,Luxembourg,50
01/03/2022,Jura & Three-Lakes,Denmark,174
01/03/2022,Jura & Three-Lakes,Sweden,40
01/03/2022,Jura & Three-Lakes,Norway,28
01/03/2022,Jura & Three-Lakes,Finland,16
01/03/2022,Jura & Three-Lakes,Spain,282
01/03/2022,Jura & Three-Lakes,Portugal,181
01/03/2022,Jura & Three-Lakes,Greece,5
01/03/2022,Jura & Three-Lakes,Turkey,24
01/03/2022,Jura & Three-Lakes,Other European countries,271
01/03/2022,Jura & Three-Lakes,Liechtenstein,25
01/03/2022,Jura & Three-Lakes,Iceland,1
01/03/2022,Jura & Three-Lakes,Poland,117
01/03/2022,Jura & Three-Lakes,Hungary,47
01/03/2022,Jura & Three-Lakes,Belarus,0
01/03/2022,Jura & Three-Lakes,Bulgaria,19
01/03/2022,Jura & Three-Lakes,Malta,4
01/03/2022,Jura & Three-Lakes,Cyprus,1
01/03/2022,Jura & Three-Lakes,Chile,0
01/03/2022,Jura & Three-Lakes,United States,611
01/03/2022,Jura & Three-Lakes,Canada,54
01/03/2022,Jura & Three-Lakes,Mexico,47
01/03/2022,Jura & Three-Lakes,Brazil,67
01/03/2022,Jura & Three-Lakes,Argentina,25
01/03/2022,Jura & Three-Lakes,"Central America, Caribbean",0
01/03/2022,Jura & Three-Lakes,Other South American countries,31
01/03/2022,Jura & Three-Lakes,Other Central American countries,3
01/03/2022,Jura & Three-Lakes,Egypt,9
01/03/2022,Jura & Three-Lakes,Other North African countries,65
01/03/2022,Jura & Three-Lakes,South Africa,6
01/03/2022,Jura & Three-Lakes,Other African countries,19
01/03/2022,Jura & Three-Lakes,Bahrain,0
01/03/2022,Jura & Three-Lakes,Israel,26
01/03/2022,Jura & Three-Lakes,India,25
01/03/2022,Jura & Three-Lakes,Japan,23
01/03/2022,Jura & Three-Lakes,Other South-East Asian countries,12
01/03/2022,Jura & Three-Lakes,Qatar,0
01/03/2022,Jura & Three-Lakes,Kuwait,8
01/03/2022,Jura & Three-Lakes,Australia,44
01/03/2022,Jura & Three-Lakes,"Australia, New Zealand, Oceania",0
01/03/2022,Jura & Three-Lakes,China,43
01/03/2022,Jura & Three-Lakes,Gulf States,0
01/03/2022,Jura & Three-Lakes,Hong Kong,37
01/03/2022,Jura & Three-Lakes,Indonesia,88
01/03/2022,Jura & Three-Lakes,South Korea,10
01/03/2022,Jura & Three-Lakes,Malaysia,26
01/03/2022,Jura & Three-Lakes,Philippines,25
01/03/2022,Jura & Three-Lakes,"New Zealand, Oceania",13
01/03/2022,Jura & Three-Lakes,Singapore,21
01/03/2022,Jura & Three-Lakes,Oman,0
01/03/2022,Jura & Three-Lakes,Taiwan (Chinese Taipei),0
01/03/2022,Jura & Three-Lakes,Thailand,12
01/03/2022,Jura & Three-Lakes,Other West Asian countries,30
01/03/2022,Jura & Three-Lakes,Estonia,0
01/03/2022,Jura & Three-Lakes,Latvia,0
01/03/2022,Jura & Three-Lakes,Lithuania,5
01/03/2022,Jura & Three-Lakes,Saudi Arabia,9
01/03/2022,Jura & Three-Lakes,United Arab Emirates,12
01/03/2022,Jura & Three-Lakes,Serbia and Montenegro,0
01/03/2022,Jura & Three-Lakes,Croatia,36
01/03/2022,Jura & Three-Lakes,Romania,67
01/03/2022,Jura & Three-Lakes,Russia,72
01/03/2022,Jura & Three-Lakes,Slovakia,9
01/03/2022,Jura & Three-Lakes,Slovenia,12
01/03/2022,Jura & Three-Lakes,Czechia,114
01/03/2022,Jura & Three-Lakes,Ukraine,30
01/03/2022,Jura & Three-Lakes,Serbia,12
01/03/2022,Vaud,Switzerland,119876
01/03/2022,Vaud,Baltic States,0
01/03/2022,Vaud,Germany,5275
01/03/2022,Vaud,France,19619
01/03/2022,Vaud,Italy,4307
01/03/2022,Vaud,Austria,494
01/03/2022,Vaud,United Kingdom,6514
01/03/2022,Vaud,Irland,355
01/03/2022,Vaud,Netherlands,1497
01/03/2022,Vaud,Belgium,4864
01/03/2022,Vaud,Luxembourg,251
01/03/2022,Vaud,Denmark,558
01/03/2022,Vaud,Sweden,558
01/03/2022,Vaud,Norway,369
01/03/2022,Vaud,Finland,217
01/03/2022,Vaud,Spain,1933
01/03/2022,Vaud,Portugal,1285
01/03/2022,Vaud,Greece,564
01/03/2022,Vaud,Turkey,251
01/03/2022,Vaud,Other European countries,2089
01/03/2022,Vaud,Liechtenstein,57
01/03/2022,Vaud,Iceland,16
01/03/2022,Vaud,Poland,521
01/03/2022,Vaud,Hungary,93
01/03/2022,Vaud,Belarus,17
01/03/2022,Vaud,Bulgaria,119
